student_id,full_name,date_of_birth,grade_level,emergency_contact,age,attendance_rate,hw_done_rate,avg_score,stress_level_x,anxiety_score_x,depression_score_x,sentiment_score_x,sleep_hours_x,msg_count,last_contact,stress_level_y,anxiety_score_y,depression_score_y,sentiment_score_y,sleep_hours_y
S11605,Malik Heath,2018-03-08,Grade 4,539.842.9885x7357,7.0,0.0,0.0,56.0,,,,,,,,,,,,
S11606,ronald cuevas,,Grade 2,001-452-750-7594,13.0,0.0,0.0,70.0,,,,,,,,,,,,
S11607,Breanna Gentry,2017-11-15,Grade 4,+1-369-576-1854x83236,8.0,0.0,0.0,93.0,,,,,,,,,,,,
S11608,Diana Harrison,2011-07-04,Grade 2,344.680.8862x655,14.0,1.0,1.0,49.0,,,,,,,,,,,,
S11609,Charles Johnson,2015-06-03,Grade 2,001-724-392-5636x2145,10.0,1.0,1.0,70.0,,,,,,,,,,,,
S11610,Misty Vang,2017-04-01,Grade 1,+1-346-754-6241x39779,8.0,0.0,1.0,98.0,,,,,,,,,,,,
S11611,Aaron Miller,2016-03-08,Grade 5,unknown,9.0,1.0,0.0,80.0,,,,,,,,,,,,
S11612,Terry Garcia,2007-03-28,Grade 5,5813535785,18.0,0.0,0.0,70.0,,,,,,,,,,,,
S11613,Mary Richardson,2009-11-08,Grade 2,001-354-505-0650x6137,16.0,1.0,0.0,43.0,,,,,,,,,,,,
S11614,Mark Matthews,,Grade 5,001-432-421-5350x256,13.0,1.0,0.0,52.0,,,,,,,,,,,,
S11615,Linda Martinez,2013-10-12,Grade 1,+1-907-823-0917,12.0,0.0,1.0,68.0,,,,,,,,,,,,
S11616,Anthony Hill,2018-09-12,Grade 1,+1-592-374-1319x330,7.0,0.0,1.0,79.0,,,,,,,,,,,,
S11617,james guzman,2017-08-27,Grade 5,001-845-454-5772x30809,8.0,1.0,1.0,50.0,,,,,,,,,,,,
S11618,Paul Allen,2009-04-12,Grade 2,001-899-367-4721x60986,16.0,0.0,1.0,70.0,,,,,,,,,,,,
S11619,Barbara Sawyer,2015-11-30,Grade 1,+1-465-589-6008x3712,9.0,0.0,0.0,81.0,,,,,,,,,,,,
S11620,Abigail Pratt,2009-03-26,Grade 3,745-412-3290,16.0,0.0,0.0,56.0,,,,,,,,,,,,
S11621,Ryan Hicks,2017-12-18,Grade 1,unknown,7.0,0.0,0.0,60.0,,,,,,,,,,,,
S11622,Micheal Moses,2018-12-09,Grade 2,unknown,6.0,1.0,0.0,64.0,,,,,,,,,,,,
S11623,christopher nichols,2007-01-03,Grade 4,001-701-903-0412,18.0,1.0,1.0,61.0,,,,,,,,,,,,
S11624,Devin Estrada,2012-06-27,Grade 5,001-251-773-3260x62075,13.0,0.0,0.0,51.0,,,,,,,,,,,,
S11625,Susan Harris,2014-04-04,Grade 5,(712)530-5198x8723,11.0,0.0,0.0,80.0,,,,,,,,,,,,
S11626,Teresa Moore,2007-03-07,Grade 2,419-357-3841x12822,18.0,0.0,0.0,51.0,,,,,,,,,,,,
S11627,Raymond Warner,2014-06-01,Grade 3,5296763373,11.0,0.0,1.0,62.0,,,,,,,,,,,,
S11628,Sarah Williams,2016-02-12,Grade 1,001-920-592-6737,9.0,0.0,0.0,70.0,,,,,,,,,,,,
S11629,William Brown,2019-02-20,Grade 2,unknown,6.0,1.0,0.0,85.0,,,,,,,,,,,,
S11630,Natasha Parker,2013-09-12,Grade 3,(966)383-1368x240,12.0,0.0,1.0,40.0,,,,,,,,,,,,
S11631,John Howard,2012-12-12,Grade 3,464-797-7598x183,12.0,1.0,1.0,70.0,,,,,,,,,,,,
S11632,Joseph Torres,2018-09-10,Grade 1,+1-861-472-1433,7.0,0.0,0.0,63.0,,,,,,,,,,,,
S11633,Kelly Martinez,2014-06-09,Grade 4,592.846.3619x76784,11.0,1.0,0.0,51.0,,,,,,,,,,,,
S11634,Sarah Hernandez,2018-02-21,Grade 5,(602)931-3002x73467,7.0,0.0,0.0,91.0,,,,,,,,,,,,
S11635,Frances Burns,2009-08-10,Grade 3,825.524.6171x783,16.0,1.0,0.0,70.0,,,,,,,,,,,,
S11636,John Bennett,2016-12-25,Grade 5,+1-961-408-4769,8.0,0.0,0.0,70.0,,,,,,,,,,,,
S11637,Jonathan Stephens,2011-07-20,Grade 4,424.849.8829x7411,14.0,1.0,0.0,59.0,,,,,,,,,,,,
S11638,Angelica White,2010-01-31,Grade 5,+1-486-377-4318,15.0,0.0,1.0,42.0,,,,,,,,,,,,
S11639,Tracy Villanueva,2014-09-09,Grade 4,897-656-9921x537,11.0,1.0,1.0,70.0,,,,,,,,,,,,
S11640,James Pierce,2018-09-18,Grade 2,+1-742-461-8909x4036,7.0,0.0,0.0,91.0,,,,,,,,,,,,
S11641,alexander castillo,2013-09-20,Grade 5,255.412.4071,12.0,1.0,0.0,93.0,,,,,,,,,,,,
S11642,Natalie Hernandez,,Grade 4,001-303-757-2250,13.0,0.0,1.0,78.0,,,,,,,,,,,,
S11643,Christine Gordon,,Grade 2,756.458.7912,13.0,0.0,0.0,77.0,,,,,,,,,,,,
S11644,Eric Graham,2014-10-15,Grade 3,768-464-9832,11.0,0.0,1.0,45.0,,,,,,,,,,,,
S11645,Michael Mcdonald,2015-05-30,Grade 5,+1-320-476-1976x81173,10.0,1.0,1.0,94.0,,,,,,,,,,,,
S11646,Selena Wright,2012-10-05,Grade 1,2485967474,13.0,0.0,0.0,73.0,,,,,,,,,,,,
S11647,amanda king,2015-10-14,Grade 1,9483789581,10.0,1.0,0.0,80.0,,,,,,,,,,,,
S11648,Stephanie Moon,2014-04-21,Grade 4,462-754-7381x484,11.0,0.0,0.0,90.0,,,,,,,,,,,,
S11649,Karla Hubbard,2015-11-08,Grade 3,979-826-6953x4966,10.0,0.0,1.0,88.0,,,,,,,,,,,,
S11650,Stephanie Stout,2014-08-06,Grade 3,unknown,11.0,0.0,1.0,66.0,,,,,,,,,,,,
S11651,Linda Morris,2010-04-29,Grade 3,+1-672-923-7911x608,15.0,0.0,1.0,74.0,,,,,,,,,,,,
S11652,John Jordan,2016-09-22,Grade 1,unknown,9.0,0.0,0.0,60.0,,,,,,,,,,,,
S11653,Elizabeth Brown,2007-06-05,Grade 3,699.659.5185x171,18.0,0.0,1.0,70.0,,,,,,,,,,,,
S11654,Courtney Combs,2009-05-19,Grade 1,(240)695-3169x574,16.0,0.0,1.0,99.0,,,,,,,,,,,,
S11655,Miss Cynthia Robertson PhD,2006-11-29,Grade 5,836.485.1267x9836,18.0,1.0,0.0,70.0,,,,,,,,,,,,
S11656,Nathaniel Garcia,2016-07-29,Grade 2,511-636-7600x92988,9.0,1.0,0.0,80.0,,,,,,,,,,,,
S11657,Alex Harrison,,Grade 5,unknown,13.0,0.0,1.0,70.0,,,,,,,,,,,,
S11658,Michelle Crawford,2016-12-27,Grade 3,001-916-426-8568x083,8.0,0.0,0.0,70.0,,,,,,,,,,,,
S11659,Melissa Bennett,,Grade 5,222.800.0645x28570,13.0,1.0,1.0,86.0,,,,,,,,,,,,
S11660,Dennis Lozano,2006-06-01,Grade 4,(495)568-8023,19.0,0.0,0.0,97.0,,,,,,,,,,,,
S11661,Micheal Hensley,2011-02-01,Grade 4,(328)538-5510,14.0,0.0,1.0,73.0,,,,,,,,,,,,
S11662,Richard Brock,2007-06-14,Grade 2,001-283-861-1414x86737,18.0,1.0,1.0,70.0,,,,,,,,,,,,
S11663,michelle rhodes,2012-11-14,Grade 5,+1-955-642-6311x45842,13.0,1.0,1.0,94.0,,,,,,,,,,,,
S11664,Tammie Jimenez,2017-02-02,Grade 1,406-469-7995,8.0,1.0,1.0,76.0,,,,,,,,,,,,
S11665,Joshua Rodriguez,2015-08-08,Grade 1,+1-705-722-8568x9622,10.0,0.0,0.0,78.0,,,,,,,,,,,,
S11666,Peggy Mason DDS,2011-03-12,Grade 4,324-220-0162x9919,14.0,0.0,1.0,79.0,,,,,,,,,,,,
S11667,Jean Brooks,2012-12-18,Grade 3,878-428-1120x65514,12.0,0.0,1.0,92.0,,,,,,,,,,,,
S11668,Morgan Williams,2015-04-26,Grade 1,453-797-8456,10.0,1.0,0.0,87.0,,,,,,,,,,,,
S11669,Tiffany Miles,,Grade 5,(597)871-7688x0803,13.0,1.0,0.0,70.0,,,,,,,,,,,,
S11670,Tracy Jones,2018-06-26,Grade 4,001-679-552-6048,7.0,0.0,1.0,63.0,,,,,,,,,,,,
S11671,Andrea Jackson,2012-11-20,Grade 1,001-719-293-6284x220,13.0,0.0,0.0,91.0,,,,,,,,,,,,
S11672,Andrew Wilson,2014-01-24,Grade 3,(433)213-7998,11.0,1.0,1.0,81.0,,,,,,,,,,,,
S11673,Dylan Harris,2016-04-10,Grade 4,423-532-8163x719,9.0,0.0,1.0,70.0,,,,,,,,,,,,
S11674,Danielle Cook,2016-04-27,Grade 1,+1-259-920-7644x593,9.0,1.0,1.0,86.0,,,,,,,,,,,,
S11675,Dennis Rodriguez,2019-01-13,Grade 2,unknown,6.0,0.0,0.0,83.0,,,,,,,,,,,,
S11676,Beverly Lopez PhD,2010-10-01,Grade 4,2966955052,15.0,0.0,0.0,84.0,,,,,,,,,,,,
S11677,Jason Alvarez Jr.,2014-07-11,Grade 4,(438)657-6433,11.0,0.0,0.0,83.0,,,,,,,,,,,,
S11678,Michael Stafford,2018-12-11,Grade 4,001-741-756-3200x81525,6.0,0.0,1.0,70.0,,,,,,,,,,,,
S11679,Dr. Jorge Webb,2017-09-20,Grade 4,(284)784-1317x70277,8.0,0.0,1.0,72.0,,,,,,,,,,,,
S11680,Robin Mccall,2016-09-14,Grade 2,001-528-439-4220,9.0,1.0,0.0,85.0,,,,,,,,,,,,
S11681,Gregory Blair,2011-12-16,Grade 1,578-702-1682x053,13.0,0.0,0.0,59.0,,,,,,,,,,,,
S11682,Brianna Lane,2016-12-24,Grade 3,(616)991-8421,8.0,0.0,0.0,88.0,,,,,,,,,,,,
S11683,kent lutz,2015-04-29,Grade 5,+1-761-976-4092x857,10.0,0.0,1.0,73.0,,,,,,,,,,,,
S11684,Dr. Ashley Jimenez,2010-02-01,Grade 3,(705)453-7530x5345,15.0,1.0,0.0,100.0,,,,,,,,,,,,
S11685,Adam Camacho,2007-10-25,Grade 1,2485705319,18.0,0.0,1.0,70.0,,,,,,,,,,,,
S11686,Melanie Anderson,2017-07-25,Grade 2,533.654.8168,8.0,1.0,1.0,61.0,,,,,,,,,,,,
S11687,rachel williams,2009-06-04,Grade 5,001-780-709-3334x625,16.0,0.0,1.0,82.0,,,,,,,,,,,,
S11688,jessica strong,2006-07-18,Grade 4,5516506119,19.0,0.0,0.0,41.0,,,,,,,,,,,,
S11689,Evelyn Allison,2011-06-30,Grade 4,001-991-927-0031x5637,14.0,1.0,0.0,58.0,,,,,,,,,,,,
S11690,whitney thomas md,2012-04-01,Grade 4,001-555-487-0679x03872,13.0,0.0,1.0,70.0,,,,,,,,,,,,
S11691,Kyle Williams,2013-04-29,Grade 5,001-724-423-9531x71430,12.0,1.0,0.0,67.0,,,,,,,,,,,,
S11692,Gregory Gutierrez,2012-07-18,Grade 1,+1-479-370-9766x518,13.0,1.0,1.0,87.0,,,,,,,,,,,,
S11693,Melissa Robertson,2013-10-31,Grade 3,+1-925-657-9073x24055,12.0,0.0,0.0,79.0,,,,,,,,,,,,
S11694,Christopher Calhoun,2009-08-22,Grade 2,(475)334-6228x138,16.0,0.0,0.0,70.0,,,,,,,,,,,,
S11695,Elizabeth Cooke,2016-12-22,Grade 5,+1-345-541-0952x48150,8.0,0.0,1.0,95.0,,,,,,,,,,,,
S11696,Amy Ruiz,2012-07-03,Grade 2,001-899-940-0301x7522,13.0,1.0,0.0,45.0,,,,,,,,,,,,
S11697,Christopher Hayes,2013-12-17,Grade 3,(890)814-4033x631,11.0,0.0,1.0,97.0,,,,,,,,,,,,
S11698,Tammy Richardson,2010-09-10,Grade 2,745-744-5419x7854,15.0,0.0,1.0,71.0,,,,,,,,,,,,
S11699,Brent Stafford,2010-06-10,Grade 2,824.619.2462,15.0,1.0,0.0,82.0,,,,,,,,,,,,
S11700,Seth Estrada,2017-08-13,Grade 3,+1-662-482-6616x0917,8.0,0.0,0.0,71.0,,,,,,,,,,,,
S11701,Leslie Tyler,2007-01-12,Grade 2,unknown,18.0,0.0,0.0,73.0,,,,,,,,,,,,
S11702,Glenda Brown,2010-07-01,Grade 1,5272884053,15.0,1.0,1.0,70.0,,,,,,,,,,,,
S11703,Catherine Sanders,2015-07-16,Grade 4,964-829-2857x844,10.0,0.0,1.0,70.0,,,,,,,,,,,,
S11704,Karen Hall,2017-03-07,Grade 5,001-235-490-5918x546,8.0,1.0,1.0,96.0,,,,,,,,,,,,
S11705,Dawn Sandoval DVM,2013-03-09,Grade 4,2898985759,12.0,0.0,1.0,96.0,,,,,,,,,,,,
S11706,Jeanette Hernandez,2018-03-24,Grade 5,+1-221-424-9311x1463,7.0,1.0,1.0,70.0,,,,,,,,,,,,
S11707,Ricky Garza,2018-12-09,Grade 3,+1-246-294-2666x041,6.0,0.0,0.0,66.0,,,,,,,,,,,,
S11708,Elizabeth Morgan,2017-07-24,Grade 5,274.447.9069,8.0,0.0,1.0,43.0,,,,,,,,,,,,
S11709,brittany olson,2006-04-30,Grade 2,(875)800-7564x90983,19.0,0.0,0.0,49.0,,,,,,,,,,,,
S11710,Chad Ward,2008-05-28,Grade 3,307.517.7271x37901,17.0,0.0,1.0,81.0,,,,,,,,,,,,
S11711,Jessica Nguyen,2010-01-01,Grade 5,001-446-395-8561x6354,15.0,1.0,0.0,99.0,,,,,,,,,,,,
S11712,Danielle Murphy,2015-08-20,Grade 5,223-400-0491,10.0,0.0,1.0,70.0,,,,,,,,,,,,
S11713,Sherry Carlson MD,2013-09-26,Grade 3,+1-672-829-5610x68414,12.0,1.0,0.0,90.0,,,,,,,,,,,,
S11714,richard stewart,2008-10-21,Grade 3,4858819249,17.0,0.0,0.0,70.0,,,,,,,,,,,,
S11715,Hailey Henry,2015-11-16,Grade 1,857.924.3140x57208,10.0,1.0,1.0,46.0,,,,,,,,,,,,
S11716,Tyler Greene,2012-06-14,Grade 2,001-310-248-5902,13.0,0.0,1.0,70.0,,,,,,,,,,,,
S11717,isaiah yoder,2010-01-29,Grade 3,001-496-661-4421x017,15.0,0.0,1.0,60.0,,,,,,,,,,,,
S11718,Joe Reyes,2017-12-02,Grade 1,+1-703-494-7791x53886,7.0,1.0,1.0,82.0,,,,,,,,,,,,
S11719,Michelle Thomas,,Grade 3,unknown,13.0,0.0,1.0,40.0,,,,,,,,,,,,
S11720,Kelly Moon,2015-07-26,Grade 4,001-595-950-1241x2737,10.0,0.0,0.0,77.0,,,,,,,,,,,,
S11721,Rebecca Jordan,2019-02-10,Grade 2,(951)830-6167x6587,6.0,0.0,1.0,90.0,,,,,,,,,,,,
S11722,Valerie Davis,2016-07-28,Grade 1,791.416.3138x45517,9.0,0.0,1.0,66.0,,,,,,,,,,,,
S11723,Melissa Watson,2017-02-25,Grade 4,709.783.9754x887,8.0,0.0,0.0,83.0,,,,,,,,,,,,
S11724,Michelle Smith,2009-08-19,Grade 4,7374331408,16.0,1.0,1.0,65.0,,,,,,,,,,,,
S11725,Edward Hopkins,2016-01-31,Grade 4,(318)455-8453x6732,9.0,0.0,1.0,70.0,,,,,,,,,,,,
S11726,Brittany Ray,2015-08-20,Grade 3,367.401.3033,10.0,0.0,0.0,70.0,,,,,,,,,,,,
S11727,Sarah Roberts,2009-03-02,Grade 2,unknown,16.0,0.0,0.0,70.0,,,,,,,,,,,,
S11728,Jeremiah Miller,2009-03-07,Grade 4,852.876.8264x2624,16.0,1.0,1.0,93.0,,,,,,,,,,,,
S11729,walter hall md,2013-11-03,Grade 1,+1-233-594-8344x338,12.0,0.0,0.0,75.0,,,,,,,,,,,,
S11730,Marcia Collins,2010-06-18,Grade 3,+1-444-343-1760x3585,15.0,0.0,1.0,45.0,,,,,,,,,,,,
S11731,Charles Brown II,2010-06-18,Grade 1,(648)387-5184,15.0,0.0,1.0,92.0,,,,,,,,,,,,
S11732,Brittney Case,2015-02-19,Grade 1,237-570-8309x966,10.0,0.0,0.0,91.0,,,,,,,,,,,,
S11733,Kelly Rhodes,2009-12-06,Grade 4,+1-422-201-6278x7917,15.0,0.0,0.0,81.0,,,,,,,,,,,,
S11734,Jennifer Craig DVM,2017-05-02,Grade 4,+1-363-902-5568,8.0,0.0,1.0,49.0,,,,,,,,,,,,
S11735,Robert Drake,2010-04-12,Grade 5,530.287.9923x02185,15.0,0.0,0.0,87.0,,,,,,,,,,,,
S11736,Daniel Miller,,Grade 3,(323)519-8717,13.0,0.0,1.0,51.0,,,,,,,,,,,,
S11737,wesley murphy,2006-08-23,Grade 3,895.441.6961x256,19.0,0.0,1.0,67.0,,,,,,,,,,,,
S11738,Jaime Davis,2011-07-30,Grade 2,711-225-0703x9563,14.0,0.0,0.0,83.0,,,,,,,,,,,,
S11739,Jessica Sherman,2016-12-17,Grade 1,unknown,8.0,0.0,1.0,68.0,,,,,,,,,,,,
S11740,Rhonda Garcia,2014-04-17,Grade 1,293-283-0367x96718,11.0,0.0,1.0,93.0,,,,,,,,,,,,
S11741,Curtis Weber,2016-09-28,Grade 3,+1-368-282-9523x640,9.0,0.0,1.0,88.0,,,,,,,,,,,,
S11742,Teresa Flynn,2014-05-03,Grade 4,+1-600-650-7847,11.0,0.0,1.0,100.0,,,,,,,,,,,,
S11743,Lauren Henry,2010-02-17,Grade 3,329-367-7327x00339,15.0,0.0,1.0,77.0,,,,,,,,,,,,
S11744,Samantha Cannon,2008-10-18,Grade 4,+1-533-862-3762x51370,17.0,1.0,0.0,55.0,,,,,,,,,,,,
S11745,virginia lopez,2009-09-30,Grade 3,945-650-2304x0853,16.0,1.0,0.0,46.0,,,,,,,,,,,,
S11746,casey acosta,2006-05-11,Grade 3,535.240.3539x15045,19.0,1.0,1.0,67.0,,,,,,,,,,,,
S11747,Randall Murray,2011-09-25,Grade 2,001-349-795-8788x621,14.0,0.0,1.0,78.0,,,,,,,,,,,,
S11748,Brittany Melton,,Grade 5,2614806714,13.0,0.0,0.0,60.0,,,,,,,,,,,,
S11749,Laura Mitchell,2014-08-07,Grade 3,647-592-0258,11.0,1.0,1.0,70.0,,,,,,,,,,,,
S11750,Michael Hill,2014-05-23,Grade 3,(588)305-3297x13192,11.0,0.0,0.0,51.0,,,,,,,,,,,,
S11751,Anthony Hanson,,Grade 5,+1-522-206-4129x83398,13.0,0.0,1.0,73.0,,,,,,,,,,,,
S11752,David Reed,2014-09-09,Grade 4,unknown,11.0,1.0,0.0,51.0,,,,,,,,,,,,
S11753,Laura Tyler,2010-08-17,Grade 3,001-281-324-5681x22352,15.0,0.0,0.0,70.0,,,,,,,,,,,,
S11754,Kimberly Willis,2007-02-03,Grade 4,(253)322-1779,18.0,0.0,0.0,63.0,,,,,,,,,,,,
S11755,Jorge Spencer,2006-06-05,Grade 5,(716)532-6456x1384,19.0,0.0,1.0,63.0,,,,,,,,,,,,
S11756,Renee Martin DDS,2016-07-03,Grade 1,668-437-1431x316,9.0,0.0,0.0,84.0,,,,,,,,,,,,
S11757,Jessica Fernandez,2011-12-22,Grade 5,+1-209-530-8032x859,13.0,0.0,0.0,68.0,,,,,,,,,,,,
S11758,susan ferguson,2014-04-10,Grade 3,848-401-8277,11.0,1.0,1.0,82.0,,,,,,,,,,,,
S11759,Angela Harris,2016-02-01,Grade 4,+1-528-314-8031,9.0,1.0,1.0,73.0,,,,,,,,,,,,
S11760,antonio cummings,2011-04-20,Grade 5,(727)855-6991,14.0,0.0,1.0,70.0,,,,,,,,,,,,
S11761,Tony Moreno,2009-12-24,Grade 2,(643)473-8788,15.0,1.0,0.0,98.0,,,,,,,,,,,,
S11762,Jenna Moreno,2018-10-12,Grade 5,263.492.4219x662,7.0,1.0,1.0,58.0,,,,,,,,,,,,
S11763,Melissa Garcia,,Grade 1,591.760.7765x9914,13.0,1.0,1.0,59.0,,,,,,,,,,,,
S11764,Carrie Martin,2009-03-02,Grade 5,+1-898-265-3928,16.0,0.0,0.0,41.0,,,,,,,,,,,,
S11765,Patricia Mathis,2014-04-10,Grade 1,511-277-1474x93434,11.0,1.0,0.0,82.0,,,,,,,,,,,,
S11766,Maria Davis,2013-05-09,Grade 1,(423)243-2165x5804,12.0,0.0,1.0,69.0,,,,,,,,,,,,
S11767,Sonya Miller,2007-04-09,Grade 2,001-203-774-1298x928,18.0,1.0,0.0,71.0,,,,,,,,,,,,
S11768,Anthony Johnson,2015-11-24,Grade 1,5379813298,9.0,0.0,1.0,67.0,,,,,,,,,,,,
S11769,Michael Moore,2017-10-09,Grade 3,5329569085,8.0,0.0,1.0,70.0,,,,,,,,,,,,
S11770,Ryan Zimmerman,2016-02-14,Grade 3,830-604-2674x700,9.0,0.0,0.0,54.0,,,,,,,,,,,,
S11771,Anthony Davenport,2014-12-16,Grade 4,+1-827-345-0802,10.0,0.0,1.0,98.0,,,,,,,,,,,,
S11772,Misty Green,2007-01-27,Grade 3,(392)384-2725x439,18.0,0.0,0.0,66.0,,,,,,,,,,,,
S11773,Kyle Johnson Jr.,2009-11-01,Grade 4,658-325-4680,16.0,0.0,0.0,48.0,,,,,,,,,,,,
S11774,Jose Smith,2013-11-07,Grade 2,722-459-6702x83925,12.0,0.0,1.0,81.0,,,,,,,,,,,,
S11775,Jeffery Foster,,Grade 1,(411)710-1318,13.0,0.0,0.0,70.0,,,,,,,,,,,,
S11776,kenneth harrison,2011-02-26,Grade 3,(424)754-4202,14.0,0.0,0.0,81.0,,,,,,,,,,,,
S11777,christopher young,2018-08-14,Grade 2,709-852-5312,7.0,0.0,1.0,58.0,,,,,,,,,,,,
S11778,Kevin Oconnell,,Grade 5,001-275-299-0677x77824,13.0,1.0,1.0,41.0,,,,,,,,,,,,
S11779,Kevin Jones,2013-06-14,Grade 4,836.652.0638x3571,12.0,0.0,1.0,84.0,,,,,,,,,,,,
S11780,ms. taylor guerrero,2014-03-13,Grade 1,001-900-476-7858,11.0,1.0,0.0,66.0,,,,,,,,,,,,
S11781,Monica Wallace,2018-01-06,Grade 5,unknown,7.0,0.0,1.0,40.0,,,,,,,,,,,,
S11782,Courtney Bernard DDS,2010-09-07,Grade 2,(745)203-3901x390,15.0,0.0,1.0,74.0,,,,,,,,,,,,
S11783,Patrick Smith,2019-02-10,Grade 3,(559)841-4467,6.0,0.0,1.0,90.0,,,,,,,,,,,,
S11784,Crystal Carter,2012-05-27,Grade 5,(983)223-8900,13.0,0.0,1.0,73.0,,,,,,,,,,,,
S11785,Kristy Gomez,2018-12-03,Grade 2,495-900-7265,6.0,0.0,0.0,44.0,,,,,,,,,,,,
S11786,Tina Wilson,,Grade 4,(392)948-4349x385,13.0,0.0,0.0,86.0,,,,,,,,,,,,
S11787,Chelsea Torres,2010-04-19,Grade 1,(745)401-9334x83023,15.0,1.0,1.0,76.0,,,,,,,,,,,,
S11788,Diana Mason,2007-01-28,Grade 5,963-234-7660,18.0,0.0,0.0,79.0,,,,,,,,,,,,
S11789,Paul Mejia,2016-12-01,Grade 4,unknown,8.0,0.0,0.0,54.0,,,,,,,,,,,,
S11790,Charles Miller,2018-11-15,Grade 3,+1-710-979-4413x216,7.0,0.0,0.0,44.0,,,,,,,,,,,,
S11791,Luis Nelson,2010-11-13,Grade 4,+1-531-691-5328,15.0,1.0,0.0,58.0,,,,,,,,,,,,
S11792,jennifer salazar,2010-05-07,Grade 3,488-219-4112x283,15.0,0.0,1.0,79.0,,,,,,,,,,,,
S11793,Jean Munoz,2017-09-28,Grade 5,633.503.7685x26939,8.0,0.0,1.0,70.0,,,,,,,,,,,,
S11794,Chris Stevenson,2016-02-13,Grade 1,569.933.1688x1780,9.0,0.0,1.0,52.0,,,,,,,,,,,,
S11795,Matthew Martin,,Grade 4,(976)841-3814x724,13.0,0.0,1.0,81.0,,,,,,,,,,,,
S11796,Jennifer Rose,2011-07-04,Grade 4,001-211-486-6078x4575,14.0,1.0,1.0,78.0,,,,,,,,,,,,
S11797,Wesley Cherry,2019-02-09,Grade 5,474-657-2580x405,6.0,0.0,1.0,83.0,,,,,,,,,,,,
S11798,Joe Summers,2009-08-10,Grade 2,388.407.5299,16.0,0.0,1.0,81.0,,,,,,,,,,,,
S11799,Amber Bates,2013-10-02,Grade 3,730.490.5788x07665,12.0,0.0,1.0,70.0,,,,,,,,,,,,
S11800,David Pierce,2012-02-27,Grade 1,001-752-550-6047x052,13.0,0.0,1.0,90.0,,,,,,,,,,,,
S11801,Michael Cummings,2010-11-21,Grade 1,813.960.4864x8183,15.0,1.0,1.0,93.0,,,,,,,,,,,,
S11802,Stacie Johnson,2017-05-02,Grade 2,(971)544-6810,8.0,0.0,0.0,86.0,,,,,,,,,,,,
S11803,Luis Bryan,,Grade 3,683-769-9136x804,13.0,0.0,1.0,63.0,,,,,,,,,,,,
S11804,Alexander Smith,2014-06-18,Grade 4,+1-693-255-2470,11.0,0.0,1.0,70.0,,,,,,,,,,,,
S11805,Brian Nguyen,2014-03-03,Grade 5,+1-807-876-6548x1142,11.0,1.0,1.0,70.0,,,,,,,,,,,,
S11806,jonathan williams,2013-09-17,Grade 4,unknown,12.0,1.0,0.0,66.0,,,,,,,,,,,,
S11807,Ryan Wright DDS,2016-02-18,Grade 4,704-351-9181,9.0,0.0,0.0,80.0,,,,,,,,,,,,
S11808,Laura Roman,2007-04-05,Grade 5,001-202-734-9016x6876,18.0,0.0,0.0,68.0,,,,,,,,,,,,
S11809,Ellen Hill,2017-07-03,Grade 1,+1-470-817-7475x73822,8.0,0.0,0.0,70.0,,,,,,,,,,,,
S11810,Cody Warren,2017-12-02,Grade 1,292-254-3389,7.0,0.0,0.0,100.0,,,,,,,,,,,,
S11811,Samantha Bell,2014-03-28,Grade 2,434-306-2411x36216,11.0,1.0,1.0,43.0,,,,,,,,,,,,
S11812,Kathryn Bentley,2018-12-16,Grade 4,830.942.1790x48916,6.0,0.0,0.0,96.0,,,,,,,,,,,,
S11813,Daniel Wilson,,Grade 3,924.350.4196,13.0,0.0,0.0,99.0,,,,,,,,,,,,
S11814,Melissa Chavez,2014-05-30,Grade 1,unknown,11.0,0.0,1.0,75.0,,,,,,,,,,,,
S11815,Danielle Williams,,Grade 3,786.984.9261x186,13.0,0.0,1.0,43.0,,,,,,,,,,,,
S11816,Amber Williams,2009-07-27,Grade 1,+1-879-466-0052,16.0,0.0,0.0,90.0,,,,,,,,,,,,
S11817,Linda Collins,2017-11-21,Grade 1,987.384.6485x647,7.0,0.0,1.0,82.0,,,,,,,,,,,,
S11818,Deborah Collier,2011-09-13,Grade 4,+1-568-813-6797x513,14.0,1.0,0.0,94.0,,,,,,,,,,,,
S11819,michele mata dds,2009-05-11,Grade 4,329-647-9017,16.0,0.0,0.0,82.0,,,,,,,,,,,,
S11820,jonathan adams,2019-02-21,Grade 3,(502)752-8985x486,6.0,0.0,0.0,43.0,,,,,,,,,,,,
S11821,Todd Cooper,2008-02-23,Grade 4,+1-593-911-5723x6158,17.0,1.0,1.0,46.0,,,,,,,,,,,,
S11822,Dr. Stephanie Hunter,2015-02-09,Grade 5,001-720-919-9977x13744,10.0,0.0,1.0,57.0,,,,,,,,,,,,
S11823,Kevin Gibson,2013-09-04,Grade 3,(802)536-3622x4267,12.0,0.0,1.0,72.0,,,,,,,,,,,,
S11824,william lopez,2013-12-20,Grade 1,8833754493,11.0,0.0,0.0,90.0,,,,,,,,,,,,
S11825,Gloria Steele,2016-03-25,Grade 5,001-542-563-6622,9.0,1.0,0.0,79.0,,,,,,,,,,,,
S11826,Tammy Pope,2010-01-09,Grade 2,(713)600-3688x438,15.0,1.0,1.0,70.0,,,,,,,,,,,,
